PRODUCTIONLINE,,TIME,,SKU,,ASSET,,ERROR_CODE,,FAULTS,,YIELD,,LOCATION1,,LOCATION2
a001,,2019-10-01T03:22:03,,100098,,0xa00021,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T16:09:44,,100022,,0xa00034,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T13:18:18,,100063,,0xa00038,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T16:55:40,,100037,,0xa00005,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T16:32:56,,100077,,0xa00033,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T22:12:17,,100100,,0xa00034,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T17:46:55,,100033,,0xa00011,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T12:25:47,,100083,,0xa00038,,0,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T13:37:04,,100032,,0xa00002,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T09:02:42,,100035,,0xa00014,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T11:49:31,,100051,,0xa00024,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T15:25:50,,100026,,0xa00033,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T01:28:26,,100034,,0xa00004,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T22:23:53,,100015,,0xa00029,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T18:49:15,,100038,,0xa00022,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T02:48:25,,100091,,0xa00016,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T16:30:08,,100075,,0xa00039,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T10:00:56,,100031,,0xa00036,,1,,TRUE,,8,,Baltimore,,MD
a001,,2019-10-01T20:37:20,,100018,,0xa00023,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T04:28:49,,100046,,0xa00007,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T23:08:29,,100026,,0xa00010,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T17:11:25,,100071,,0xa00036,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T23:04:03,,100080,,0xa00002,,1,,TRUE,,9,,New York City,,NY
a001,,2019-10-01T08:11:55,,100056,,0xa00002,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T04:42:24,,100076,,0xa00007,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T21:03:47,,100043,,0xa00016,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T03:55:39,,100036,,0xa00038,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T08:39:16,,100067,,0xa00003,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T03:24:20,,100082,,0xa00036,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T17:28:52,,100092,,0xa00016,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T16:12:52,,100044,,0xa00005,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T16:48:52,,100055,,0xa00036,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T13:54:24,,100011,,0xa00035,,0,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T18:01:04,,100096,,0xa00035,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T22:57:03,,100046,,0xa00029,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T10:57:57,,100095,,0xa00020,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T09:18:11,,100032,,0xa00014,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T04:07:22,,100084,,0xa00026,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T01:37:14,,100080,,0xa00028,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T09:23:17,,100056,,0xa00034,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T01:20:21,,100028,,0xa00022,,0,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T15:09:43,,100041,,0xa00026,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T03:56:40,,100070,,0xa00031,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T11:22:51,,100071,,0xa00005,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T19:01:18,,100067,,0xa00012,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T03:15:18,,100070,,0xa00030,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T04:21:15,,100037,,0xa00007,,0,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T15:00:47,,100026,,0xa00034,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T19:04:16,,100086,,0xa00024,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T05:05:32,,100097,,0xa00002,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T12:24:34,,100060,,0xa00032,,1,,TRUE,,7,,Baltimore,,MD
a001,,2019-10-01T02:04:47,,100069,,0xa00023,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T15:03:04,,100003,,0xa00033,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T19:53:22,,100056,,0xa00008,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T07:36:33,,100092,,0xa00030,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T02:15:26,,100090,,0xa00011,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T17:52:49,,100002,,0xa00031,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T07:33:40,,100031,,0xa00006,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T13:41:40,,100026,,0xa00030,,0,,TRUE,,5,,Baltimore,,MD
a001,,2019-10-01T04:19:09,,100100,,0xa00008,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T23:35:16,,100062,,0xa00007,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T12:13:49,,100035,,0xa00033,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T22:19:55,,100022,,0xa00028,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T14:41:32,,100009,,0xa00021,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T23:32:37,,100001,,0xa00025,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T20:52:03,,100057,,0xa00005,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T01:38:04,,100078,,0xa00021,,1,,TRUE,,7,,New York City,,NY
a001,,2019-10-01T13:56:11,,100060,,0xa00013,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T00:49:18,,100086,,0xa00034,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T10:01:19,,100027,,0xa00038,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T23:32:43,,100051,,0xa00029,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T08:46:48,,100068,,0xa00036,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T12:28:42,,100090,,0xa00017,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T01:34:38,,100013,,0xa00003,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T05:56:37,,100045,,0xa00012,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T05:56:28,,100028,,0xa00003,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T22:35:13,,100050,,0xa00025,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T11:45:01,,100042,,0xa00026,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T01:19:22,,100042,,0xa00038,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T23:36:57,,100099,,0xa00024,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T20:58:55,,100098,,0xa00028,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T14:22:34,,100067,,0xa00030,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T16:02:24,,100030,,0xa00032,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T04:35:50,,100088,,0xa00005,,1,,TRUE,,5,,New York City,,NY
a001,,2019-10-01T02:56:20,,100068,,0xa00029,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T15:50:26,,100086,,0xa00009,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T22:39:15,,100074,,0xa00016,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T11:21:43,,100055,,0xa00022,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T07:08:45,,100053,,0xa00003,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T20:13:38,,100039,,0xa00011,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T01:15:44,,100035,,0xa00021,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T14:48:23,,100016,,0xa00032,,1,,TRUE,,7,,New York City,,NY
a001,,2019-10-01T18:07:40,,100094,,0xa00006,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T08:17:36,,100068,,0xa00025,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T22:31:12,,100091,,0xa00017,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T02:54:32,,100051,,0xa00010,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T17:23:39,,100029,,0xa00033,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T19:51:08,,100069,,0xa00004,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T15:30:13,,100079,,0xa00032,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T03:10:49,,100064,,0xa00018,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T23:16:03,,100019,,0xa00038,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T07:42:53,,100050,,0xa00003,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T13:29:24,,100080,,0xa00009,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T14:48:05,,100021,,0xa00018,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T04:55:17,,100032,,0xa00037,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T02:50:55,,100032,,0xa00022,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T16:41:15,,100074,,0xa00022,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T14:31:04,,100068,,0xa00025,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T05:56:40,,100037,,0xa00020,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T10:13:39,,100027,,0xa00017,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T10:21:24,,100002,,0xa00022,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T15:59:12,,100096,,0xa00003,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T18:29:30,,100001,,0xa00006,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T06:10:35,,100046,,0xa00030,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T17:17:54,,100089,,0xa00020,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T16:17:52,,100010,,0xa00027,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T03:38:21,,100074,,0xa00013,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T16:51:51,,100060,,0xa00005,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T00:14:01,,100065,,0xa00038,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T08:19:40,,100041,,0xa00030,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T00:04:45,,100036,,0xa00012,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T10:00:02,,100002,,0xa00038,,0,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T21:40:59,,100013,,0xa00010,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T22:42:54,,100034,,0xa00030,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T23:50:30,,100100,,0xa00016,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T04:54:13,,100076,,0xa00036,,0,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T20:04:58,,100010,,0xa00013,,0,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T15:37:23,,100094,,0xa00018,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T22:24:35,,100002,,0xa00020,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T01:41:24,,100004,,0xa00017,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T21:24:47,,100096,,0xa00037,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T00:26:53,,100074,,0xa00007,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T08:29:24,,100074,,0xa00031,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T20:37:50,,100015,,0xa00023,,0,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T08:36:54,,100008,,0xa00013,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T19:30:33,,100005,,0xa00001,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T14:25:30,,100097,,0xa00011,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T18:59:21,,100099,,0xa00027,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T21:17:50,,100041,,0xa00013,,0,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T00:18:59,,100032,,0xa00006,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T06:39:59,,100023,,0xa00009,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T05:32:54,,100010,,0xa00024,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T12:59:19,,100077,,0xa00036,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T03:10:25,,100026,,0xa00011,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T16:47:21,,100017,,0xa00034,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T04:37:12,,100097,,0xa00009,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T04:34:46,,100063,,0xa00031,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T14:37:02,,100094,,0xa00014,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T01:35:49,,100031,,0xa00010,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T13:01:10,,100004,,0xa00031,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T01:03:31,,100029,,0xa00024,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T06:40:36,,100044,,0xa00035,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T20:58:57,,100021,,0xa00004,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T14:00:34,,100001,,0xa00012,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T09:05:37,,100074,,0xa00039,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T00:38:41,,100089,,0xa00029,,0,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T21:45:59,,100079,,0xa00036,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T15:48:23,,100051,,0xa00016,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T22:13:16,,100028,,0xa00007,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T21:16:50,,100019,,0xa00025,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T14:10:53,,100084,,0xa00014,,0,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T00:12:29,,100100,,0xa00010,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T12:53:57,,100084,,0xa00018,,0,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T09:01:49,,100067,,0xa00019,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T23:26:23,,100057,,0xa00011,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T07:15:12,,100071,,0xa00012,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T08:59:14,,100032,,0xa00006,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T22:35:00,,100087,,0xa00010,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T13:59:21,,100034,,0xa00022,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T14:50:26,,100042,,0xa00021,,1,,TRUE,,2,,Baltimore,,MD
a001,,2019-10-01T05:03:09,,100044,,0xa00038,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T10:59:33,,100063,,0xa00025,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T02:42:17,,100057,,0xa00006,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T03:09:04,,100088,,0xa00033,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T01:35:59,,100089,,0xa00026,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T05:49:07,,100022,,0xa00026,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T01:11:20,,100089,,0xa00035,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T06:52:42,,100059,,0xa00026,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T11:14:59,,100012,,0xa00015,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T10:29:56,,100047,,0xa00038,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T05:05:54,,100048,,0xa00006,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T08:51:16,,100070,,0xa00036,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T13:15:29,,100051,,0xa00010,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T22:37:29,,100042,,0xa00001,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T12:11:04,,100079,,0xa00001,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T07:39:10,,100068,,0xa00016,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T14:59:04,,100052,,0xa00029,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T19:26:04,,100023,,0xa00028,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T03:18:06,,100010,,0xa00028,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T12:47:54,,100007,,0xa00008,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T18:17:16,,100078,,0xa00012,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T06:18:41,,100036,,0xa00037,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T02:40:45,,100074,,0xa00022,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T06:05:46,,100026,,0xa00015,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T06:05:56,,100045,,0xa00021,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T14:29:00,,100094,,0xa00004,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T05:40:09,,100092,,0xa00021,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T09:19:07,,100084,,0xa00039,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T01:08:44,,100096,,0xa00016,,0,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T14:23:43,,100056,,0xa00008,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T08:31:52,,100028,,0xa00006,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T07:02:24,,100055,,0xa00038,,0,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T01:13:43,,100094,,0xa00008,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T18:54:37,,100020,,0xa00018,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T12:53:37,,100043,,0xa00003,,0,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T20:15:41,,100021,,0xa00027,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T13:09:24,,100087,,0xa00022,,1,,TRUE,,1,,Baltimore,,MD
a001,,2019-10-01T15:35:40,,100067,,0xa00006,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T01:18:41,,100018,,0xa00019,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T01:22:56,,100062,,0xa00036,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T07:35:07,,100097,,0xa00010,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T10:08:47,,100050,,0xa00020,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T05:59:28,,100017,,0xa00011,,1,,TRUE,,7,,New York City,,NY
a001,,2019-10-01T12:18:43,,100021,,0xa00015,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T13:14:46,,100099,,0xa00039,,1,,FALSE,,3,,Chicago,,IL
a001,,2019-10-01T16:30:28,,100011,,0xa00035,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T23:07:14,,100016,,0xa00006,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T00:44:48,,100065,,0xa00019,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T08:12:45,,100005,,0xa00023,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T12:14:07,,100054,,0xa00014,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T13:13:57,,100042,,0xa00031,,1,,TRUE,,2,,New York City,,NY
a001,,2019-10-01T09:03:02,,100087,,0xa00023,,1,,FALSE,,5,,Chicago,,IL
a001,,2019-10-01T17:19:34,,100071,,0xa00024,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T06:05:58,,100093,,0xa00002,,0,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T20:55:05,,100090,,0xa00027,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T03:11:34,,100066,,0xa00012,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T16:44:49,,100091,,0xa00036,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T03:55:39,,100028,,0xa00039,,1,,TRUE,,3,,Baltimore,,MD
a001,,2019-10-01T02:10:05,,100040,,0xa00029,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T20:07:19,,100053,,0xa00017,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T00:42:42,,100061,,0xa00008,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T03:37:04,,100079,,0xa00006,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T12:26:53,,100007,,0xa00008,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T14:45:14,,100033,,0xa00005,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T15:22:41,,100082,,0xa00018,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T16:20:14,,100045,,0xa00035,,0,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T15:58:10,,100042,,0xa00015,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T06:59:56,,100056,,0xa00011,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T08:23:37,,100026,,0xa00005,,1,,FALSE,,1,,Chicago,,IL
a001,,2019-10-01T00:33:38,,100069,,0xa00009,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T05:14:49,,100002,,0xa00021,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T01:42:17,,100056,,0xa00001,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T05:18:16,,100089,,0xa00015,,0,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T02:47:22,,100081,,0xa00012,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T10:19:30,,100055,,0xa00021,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T19:21:04,,100051,,0xa00004,,1,,FALSE,,7,,New York City,,NY
a001,,2019-10-01T19:23:29,,100068,,0xa00006,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T22:13:32,,100024,,0xa00005,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T22:45:12,,100080,,0xa00033,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T01:17:17,,100028,,0xa00033,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T06:17:14,,100046,,0xa00021,,1,,FALSE,,2,,Chicago,,IL
a001,,2019-10-01T14:16:05,,100019,,0xa00013,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T00:29:51,,100026,,0xa00027,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T10:30:54,,100069,,0xa00035,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T14:40:22,,100063,,0xa00016,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T13:56:37,,100099,,0xa00022,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T23:18:16,,100019,,0xa00007,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T06:52:31,,100061,,0xa00009,,1,,TRUE,,1,,Baltimore,,MD
a001,,2019-10-01T18:17:03,,100097,,0xa00014,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T14:16:11,,100097,,0xa00032,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T19:32:24,,100067,,0xa00015,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T13:13:54,,100100,,0xa00009,,0,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T05:08:38,,100056,,0xa00033,,1,,TRUE,,1,,Chicago,,IL
a001,,2019-10-01T21:33:53,,100022,,0xa00008,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T11:31:04,,100018,,0xa00031,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T16:20:16,,100084,,0xa00021,,1,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T04:21:45,,100021,,0xa00003,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T10:55:28,,100013,,0xa00017,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T09:46:08,,100014,,0xa00022,,0,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T09:10:24,,100072,,0xa00028,,0,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T15:48:39,,100039,,0xa00022,,1,,FALSE,,7,,Baltimore,,MD
a001,,2019-10-01T17:05:40,,100012,,0xa00014,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T19:38:02,,100010,,0xa00037,,1,,TRUE,,8,,New York City,,NY
a001,,2019-10-01T03:35:51,,100073,,0xa00038,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T01:28:23,,100067,,0xa00005,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T16:50:05,,100056,,0xa00035,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T01:58:41,,100044,,0xa00008,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T19:36:07,,100049,,0xa00025,,1,,FALSE,,8,,New York City,,NY
