SENSORUUID,PRODUCTION_NODE,PRODUCT,MEASURE
0xa00003tm_,0xa00003,2019-10-01T17:47:42,77.31998858
0xa00027tm_,0xa00027,2019-10-01T13:54:44,82.73559027
0xa00025tm_,0xa00025,2019-10-01T20:41:52,82.77797651
0xa00010tm_,0xa00010,2019-10-01T09:35:18,81.63757839
0xa00018tm_,0xa00018,2019-10-01T08:30:54,81.58886406
0xa00007tm_,0xa00007,2019-10-01T22:58:48,81.85665563
0xa00007tm_,0xa00007,2019-10-01T15:24:15,78.27790712
0xa00037tm_,0xa00037,2019-10-01T19:54:04,82.82497535
0xa00022tm_,0xa00022,2019-10-01T10:27:14,82
0xa00001tm_,0xa00001,2019-10-01T17:21:51,79.75422624
0xa00008tm_,0xa00008,2019-10-01T11:30:42,81.37322685
0xa00024tm_,0xa00024,2019-10-01T10:12:21,82.03405418
0xa00010tm_,0xa00010,2019-10-01T23:54:53,81.4983139
0xa00006tm_,0xa00006,2019-10-01T02:38:40,79.80647616
0xa00005tm_,0xa00005,2019-10-01T14:22:44,80.6706383
0xa00009tm_,0xa00009,2019-10-01T14:23:25,79.65897733
0xa00022tm_,0xa00022,2019-10-01T01:47:00,82
0xa00025tm_,0xa00025,2019-10-01T12:06:44,82.46729575
0xa00017tm_,0xa00017,2019-10-01T01:44:48,81.89454953
0xa00033tm_,0xa00033,2019-10-01T17:46:52,82.75422926
0xa00003tm_,0xa00003,2019-10-01T10:55:33,78.75874624
0xa00002tm_,0xa00002,2019-10-01T00:32:31,78.63521773
0xa00023tm_,0xa00023,2019-10-01T18:40:39,82
0xa00003tm_,0xa00003,2019-10-01T22:03:12,81.23589298
0xa00016tm_,0xa00016,2019-10-01T02:57:47,81.5053722
0xa00023tm_,0xa00023,2019-10-01T05:21:28,82
0xa00027tm_,0xa00027,2019-10-01T13:49:21,82.53045244
0xa00009tm_,0xa00009,2019-10-01T15:40:25,79.60550301
0xa00001tm_,0xa00001,2019-10-01T02:46:56,79.1735998
0xa00013tm_,0xa00013,2019-10-01T02:09:55,80.93024915
0xa00018tm_,0xa00018,2019-10-01T16:52:40,81.92003263
0xa00026tm_,0xa00026,2019-10-01T04:07:37,82.35607122
0xa00025tm_,0xa00025,2019-10-01T21:27:18,82.43239588
0xa00003tm_,0xa00003,2019-10-01T12:15:38,81.39887607
0xa00021tm_,0xa00021,2019-10-01T14:45:33,82
0xa00034tm_,0xa00034,2019-10-01T04:23:37,82.10211805
0xa00011tm_,0xa00011,2019-10-01T19:15:27,79.19899896
0xa00003tm_,0xa00003,2019-10-01T23:46:51,81.8890151
0xa00023tm_,0xa00023,2019-10-01T21:54:30,82
0xa00036tm_,0xa00036,2019-10-01T23:22:21,82.17728259
0xa00036tm_,0xa00036,2019-10-01T19:39:04,85.49660485
0xa00004tm_,0xa00004,2019-10-01T22:07:04,78.48350303
0xa00016tm_,0xa00016,2019-10-01T13:38:02,81.24498547
0xa00018tm_,0xa00018,2019-10-01T11:54:40,81.3090592
0xa00029tm_,0xa00029,2019-10-01T01:00:47,82.38183167
0xa00022tm_,0xa00022,2019-10-01T19:57:42,82
0xa00032tm_,0xa00032,2019-10-01T10:27:10,82.09801719
0xa00008tm_,0xa00008,2019-10-01T12:47:52,81.61981192
0xa00003tm_,0xa00003,2019-10-01T02:35:34,81.58258838
0xa00009tm_,0xa00009,2019-10-01T00:39:51,79.21992405
0xa00002tm_,0xa00002,2019-10-01T11:07:53,81.98290206
0xa00006tm_,0xa00006,2019-10-01T23:58:14,78.71091459
0xa00012tm_,0xa00012,2019-10-01T15:21:59,80.91409815
0xa00017tm_,0xa00017,2019-10-01T07:16:53,81.17767255
0xa00025tm_,0xa00025,2019-10-01T13:47:50,82.25373538
0xa00017tm_,0xa00017,2019-10-01T07:51:33,81.45040556
0xa00022tm_,0xa00022,2019-10-01T00:05:04,82
0xa00011tm_,0xa00011,2019-10-01T21:02:29,81.62932661
0xa00038tm_,0xa00038,2019-10-01T10:02:59,83.33240701
0xa00010tm_,0xa00010,2019-10-01T04:53:32,80.26717919
0xa00029tm_,0xa00029,2019-10-01T20:42:01,83.15489079
0xa00027tm_,0xa00027,2019-10-01T16:01:14,82.08575737
0xa00005tm_,0xa00005,2019-10-01T01:32:59,81.5550305
0xa00007tm_,0xa00007,2019-10-01T17:48:52,79.27491533
0xa00017tm_,0xa00017,2019-10-01T22:08:46,81.6837301
0xa00021tm_,0xa00021,2019-10-01T15:42:32,82
0xa00007tm_,0xa00007,2019-10-01T07:59:23,79.56678921
0xa00024tm_,0xa00024,2019-10-01T03:26:05,82.91635646
0xa00022tm_,0xa00022,2019-10-01T07:33:44,82
0xa00018tm_,0xa00018,2019-10-01T09:04:04,81.06991771
0xa00039tm_,0xa00039,2019-10-01T15:59:16,85.55237018
0xa00034tm_,0xa00034,2019-10-01T12:39:09,82.40110746
0xa00005tm_,0xa00005,2019-10-01T00:12:35,81.07293404
0xa00003tm_,0xa00003,2019-10-01T18:02:01,78.83568564
0xa00019tm_,0xa00019,2019-10-01T08:41:49,81.47280657
0xa00017tm_,0xa00017,2019-10-01T05:37:56,81.83025007
0xa00026tm_,0xa00026,2019-10-01T11:55:46,82.6805996
0xa00009tm_,0xa00009,2019-10-01T19:08:18,79.25024708
0xa00034tm_,0xa00034,2019-10-01T05:35:06,83.36418555
0xa00032tm_,0xa00032,2019-10-01T09:05:43,83.4567292
0xa00014tm_,0xa00014,2019-10-01T13:18:21,81.8649066
0xa00024tm_,0xa00024,2019-10-01T20:52:46,82.63074691
0xa00024tm_,0xa00024,2019-10-01T17:34:11,82.91713229
0xa00003tm_,0xa00003,2019-10-01T09:25:28,80.11315181
0xa00025tm_,0xa00025,2019-10-01T22:49:12,82.27044183
0xa00036tm_,0xa00036,2019-10-01T20:49:36,84.40990185
0xa00007tm_,0xa00007,2019-10-01T23:52:21,80.95486276
0xa00017tm_,0xa00017,2019-10-01T10:24:51,81.01062749
0xa00027tm_,0xa00027,2019-10-01T14:01:35,82.96640592
0xa00010tm_,0xa00010,2019-10-01T20:46:11,81.13607562
0xa00022tm_,0xa00022,2019-10-01T17:46:16,82
0xa00031tm_,0xa00031,2019-10-01T20:23:40,82.50945857
0xa00027tm_,0xa00027,2019-10-01T01:09:02,82.04908097
0xa00032tm_,0xa00032,2019-10-01T08:18:59,83.79785069
0xa00008tm_,0xa00008,2019-10-01T07:42:24,81.28460896
0xa00033tm_,0xa00033,2019-10-01T13:05:28,84.45523784
0xa00022tm_,0xa00022,2019-10-01T05:11:16,82
0xa00037tm_,0xa00037,2019-10-01T02:07:08,82.11345722
0xa00007tm_,0xa00007,2019-10-01T10:30:06,79.57557443
0xa00026tm_,0xa00026,2019-10-01T08:59:22,82.76649117
0xa00012tm_,0xa00012,2019-10-01T09:38:05,80.83324041
0xa00039tm_,0xa00039,2019-10-01T06:03:21,84.74290914
0xa00039tm_,0xa00039,2019-10-01T03:19:34,83.28907433
0xa00017tm_,0xa00017,2019-10-01T00:19:53,81.37060628
0xa00007tm_,0xa00007,2019-10-01T23:50:32,79.94370568
0xa00010tm_,0xa00010,2019-10-01T15:33:22,81.65516917
0xa00010tm_,0xa00010,2019-10-01T11:54:05,81.35272157
0xa00036tm_,0xa00036,2019-10-01T16:00:47,82.89367747
0xa00022tm_,0xa00022,2019-10-01T14:49:30,82
0xa00005tm_,0xa00005,2019-10-01T23:59:10,79.95643497
0xa00033tm_,0xa00033,2019-10-01T10:13:05,84.64377806
0xa00019tm_,0xa00019,2019-10-01T01:53:24,81.91799076
0xa00020tm_,0xa00020,2019-10-01T22:58:24,82
0xa00007tm_,0xa00007,2019-10-01T01:24:20,79.82814351
0xa00028tm_,0xa00028,2019-10-01T08:31:40,82.34007069
0xa00005tm_,0xa00005,2019-10-01T17:14:14,81.55373544
0xa00024tm_,0xa00024,2019-10-01T07:21:25,82.2494728
0xa00015tm_,0xa00015,2019-10-01T05:53:16,81.43833653
0xa00035tm_,0xa00035,2019-10-01T11:32:30,83.7516408
0xa00018tm_,0xa00018,2019-10-01T22:46:46,81.33587258
0xa00009tm_,0xa00009,2019-10-01T19:08:35,79.59755703
0xa00006tm_,0xa00006,2019-10-01T09:03:28,81.50290598
0xa00007tm_,0xa00007,2019-10-01T12:59:07,79.72477311
0xa00039tm_,0xa00039,2019-10-01T02:09:49,84.48606305
0xa00030tm_,0xa00030,2019-10-01T09:24:18,82.63118564
0xa00005tm_,0xa00005,2019-10-01T16:19:21,80.4880427
0xa00012tm_,0xa00012,2019-10-01T17:39:20,80.6077569
0xa00015tm_,0xa00015,2019-10-01T14:45:18,80.28182159
0xa00003tm_,0xa00003,2019-10-01T18:49:16,77.64603888
0xa00027tm_,0xa00027,2019-10-01T07:20:29,82.7881761
0xa00037tm_,0xa00037,2019-10-01T19:26:06,83.14064277
0xa00021tm_,0xa00021,2019-10-01T15:08:27,82
0xa00012tm_,0xa00012,2019-10-01T01:11:42,80.08033836
0xa00013tm_,0xa00013,2019-10-01T14:27:15,80.53864677
0xa00029tm_,0xa00029,2019-10-01T07:19:28,82.17822119
0xa00039tm_,0xa00039,2019-10-01T01:01:36,82.36467164
0xa00036tm_,0xa00036,2019-10-01T15:30:37,84.45179048
0xa00003tm_,0xa00003,2019-10-01T06:16:40,81.10575476
0xa00001tm_,0xa00001,2019-10-01T09:18:25,79.34175132
0xa00030tm_,0xa00030,2019-10-01T14:55:57,83.34866368
0xa00010tm_,0xa00010,2019-10-01T14:36:15,79.00993033
0xa00038tm_,0xa00038,2019-10-01T14:09:43,83.17155071
0xa00018tm_,0xa00018,2019-10-01T05:59:51,81.35268706
0xa00008tm_,0xa00008,2019-10-01T09:13:21,80.5474058
0xa00035tm_,0xa00035,2019-10-01T22:54:59,82.06265839
0xa00024tm_,0xa00024,2019-10-01T21:16:56,82.08373385
0xa00021tm_,0xa00021,2019-10-01T16:37:25,82
0xa00010tm_,0xa00010,2019-10-01T09:50:08,81.06935495
0xa00015tm_,0xa00015,2019-10-01T11:36:56,81.89556551
0xa00009tm_,0xa00009,2019-10-01T23:07:11,80.12465574
0xa00007tm_,0xa00007,2019-10-01T16:24:10,78.52454148
0xa00004tm_,0xa00004,2019-10-01T03:17:47,79.07737823
0xa00010tm_,0xa00010,2019-10-01T12:38:16,79.59371267
0xa00018tm_,0xa00018,2019-10-01T23:32:24,81.59099847
0xa00022tm_,0xa00022,2019-10-01T12:16:58,82
0xa00008tm_,0xa00008,2019-10-01T03:13:41,81.3191468
0xa00017tm_,0xa00017,2019-10-01T03:45:10,81.37699697
0xa00002tm_,0xa00002,2019-10-01T05:51:31,80.02515049
0xa00008tm_,0xa00008,2019-10-01T17:31:23,79.05550207
0xa00012tm_,0xa00012,2019-10-01T23:58:47,81.35948752
0xa00009tm_,0xa00009,2019-10-01T11:51:45,81.7719271
0xa00007tm_,0xa00007,2019-10-01T04:36:28,80.65505059
0xa00003tm_,0xa00003,2019-10-01T17:55:58,81.29683533
0xa00012tm_,0xa00012,2019-10-01T08:57:50,80.77182151
0xa00001tm_,0xa00001,2019-10-01T21:22:21,78.0368701
0xa00013tm_,0xa00013,2019-10-01T06:43:21,80.35164682
0xa00029tm_,0xa00029,2019-10-01T01:02:55,82.32369389
0xa00015tm_,0xa00015,2019-10-01T15:03:31,80.51046372
0xa00009tm_,0xa00009,2019-10-01T18:26:26,81.02358732
0xa00017tm_,0xa00017,2019-10-01T12:15:39,81.39984354
0xa00024tm_,0xa00024,2019-10-01T06:21:47,82.44115787
0xa00008tm_,0xa00008,2019-10-01T08:00:56,81.58898373
0xa00008tm_,0xa00008,2019-10-01T20:24:19,80.2314882
0xa00021tm_,0xa00021,2019-10-01T23:12:29,82
0xa00021tm_,0xa00021,2019-10-01T09:23:08,82
0xa00007tm_,0xa00007,2019-10-01T02:37:51,79.58835749
0xa00032tm_,0xa00032,2019-10-01T13:21:30,82.58396593
0xa00011tm_,0xa00011,2019-10-01T19:54:04,79.51062026
0xa00005tm_,0xa00005,2019-10-01T08:59:28,78.12286121
0xa00029tm_,0xa00029,2019-10-01T12:09:06,83.08251125
0xa00017tm_,0xa00017,2019-10-01T08:34:30,81.81765446
0xa00028tm_,0xa00028,2019-10-01T05:07:43,83.7624245
0xa00038tm_,0xa00038,2019-10-01T16:45:55,84.97320612
0xa00039tm_,0xa00039,2019-10-01T23:13:28,82.37126819
0xa00030tm_,0xa00030,2019-10-01T00:46:53,83.53423455
0xa00036tm_,0xa00036,2019-10-01T17:09:38,83.93653925
0xa00037tm_,0xa00037,2019-10-01T12:36:27,82.08879785
0xa00032tm_,0xa00032,2019-10-01T05:44:59,82.10980928
0xa00021tm_,0xa00021,2019-10-01T13:12:52,82
0xa00007tm_,0xa00007,2019-10-01T11:15:11,78.68898664
0xa00028tm_,0xa00028,2019-10-01T00:33:35,82.35870525
0xa00020tm_,0xa00020,2019-10-01T23:26:23,82
0xa00013tm_,0xa00013,2019-10-01T05:30:01,80.6997415
0xa00037tm_,0xa00037,2019-10-01T02:51:11,85.72846415
0xa00037tm_,0xa00037,2019-10-01T12:16:06,82.6996552
0xa00017tm_,0xa00017,2019-10-01T16:20:34,81.60047581
0xa00017tm_,0xa00017,2019-10-01T01:08:20,81.71640149
0xa00027tm_,0xa00027,2019-10-01T03:05:42,82.00852882
0xa00016tm_,0xa00016,2019-10-01T19:47:54,81.46855109
0xa00034tm_,0xa00034,2019-10-01T08:07:11,83.58363626
0xa00010tm_,0xa00010,2019-10-01T20:24:55,81.04301002
0xa00027tm_,0xa00027,2019-10-01T01:24:10,82.03095954
0xa00019tm_,0xa00019,2019-10-01T06:31:03,81.29664299
0xa00025tm_,0xa00025,2019-10-01T16:10:21,82.58427246
0xa00019tm_,0xa00019,2019-10-01T00:35:58,81.94494361
0xa00003tm_,0xa00003,2019-10-01T21:44:41,80.00084743
0xa00027tm_,0xa00027,2019-10-01T18:16:37,82.48114116
0xa00031tm_,0xa00031,2019-10-01T13:33:29,83.98706272
0xa00005tm_,0xa00005,2019-10-01T17:44:40,79.26932041
0xa00001tm_,0xa00001,2019-10-01T20:34:52,80.91285878
0xa00018tm_,0xa00018,2019-10-01T22:21:08,81.19651435
0xa00030tm_,0xa00030,2019-10-01T11:16:54,82.8075691
0xa00030tm_,0xa00030,2019-10-01T17:13:15,83.81599376
0xa00011tm_,0xa00011,2019-10-01T01:49:48,79.63145964
0xa00005tm_,0xa00005,2019-10-01T08:46:14,78.43114388
0xa00033tm_,0xa00033,2019-10-01T09:44:33,83.04355098
0xa00027tm_,0xa00027,2019-10-01T09:54:05,82.1216024
0xa00027tm_,0xa00027,2019-10-01T22:21:58,82.98571215
0xa00028tm_,0xa00028,2019-10-01T23:08:57,82.4676534
0xa00018tm_,0xa00018,2019-10-01T22:22:52,81.099977
0xa00003tm_,0xa00003,2019-10-01T20:24:19,79.12540586
0xa00011tm_,0xa00011,2019-10-01T17:30:43,81.07059737
0xa00036tm_,0xa00036,2019-10-01T00:50:07,83.46457835
0xa00028tm_,0xa00028,2019-10-01T20:16:54,83.17023701
0xa00023tm_,0xa00023,2019-10-01T07:50:57,82
0xa00024tm_,0xa00024,2019-10-01T06:30:51,82.58340424
0xa00004tm_,0xa00004,2019-10-01T18:34:19,78.03569019
0xa00029tm_,0xa00029,2019-10-01T13:40:37,82.74703315
0xa00012tm_,0xa00012,2019-10-01T19:29:01,80.2253944
0xa00016tm_,0xa00016,2019-10-01T19:34:36,81.11060748
0xa00003tm_,0xa00003,2019-10-01T22:55:59,81.92746031
0xa00001tm_,0xa00001,2019-10-01T19:57:41,81.24288405
0xa00022tm_,0xa00022,2019-10-01T09:23:16,82
0xa00028tm_,0xa00028,2019-10-01T15:51:41,83.03373716
0xa00024tm_,0xa00024,2019-10-01T08:39:35,82.49871097
0xa00023tm_,0xa00023,2019-10-01T02:18:22,82
0xa00003tm_,0xa00003,2019-10-01T15:14:15,81.22539923
0xa00010tm_,0xa00010,2019-10-01T01:11:14,81.9888297
0xa00027tm_,0xa00027,2019-10-01T19:25:39,82.10120835
0xa00027tm_,0xa00027,2019-10-01T15:58:28,82.05955474
0xa00027tm_,0xa00027,2019-10-01T01:54:49,82.36218997
0xa00025tm_,0xa00025,2019-10-01T06:27:16,82.40697663
0xa00006tm_,0xa00006,2019-10-01T06:24:47,79.00791405
0xa00038tm_,0xa00038,2019-10-01T13:15:46,83.60326355
0xa00027tm_,0xa00027,2019-10-01T21:14:37,82.16074459
0xa00026tm_,0xa00026,2019-10-01T03:14:33,82.476866
0xa00006tm_,0xa00006,2019-10-01T16:22:13,79.34721642
0xa00038tm_,0xa00038,2019-10-01T01:21:40,83.6051805
0xa00022tm_,0xa00022,2019-10-01T12:09:11,82
0xa00028tm_,0xa00028,2019-10-01T08:08:35,82.73089957
0xa00022tm_,0xa00022,2019-10-01T18:27:36,82
0xa00035tm_,0xa00035,2019-10-01T08:29:23,84.31312183
0xa00039tm_,0xa00039,2019-10-01T03:03:51,84.30623911
0xa00025tm_,0xa00025,2019-10-01T00:32:36,82.78105318
0xa00031tm_,0xa00031,2019-10-01T18:56:48,83.98046041
0xa00037tm_,0xa00037,2019-10-01T01:05:10,82.49816699
0xa00036tm_,0xa00036,2019-10-01T23:35:00,82.69892935
0xa00032tm_,0xa00032,2019-10-01T12:57:51,83.84073985
0xa00008tm_,0xa00008,2019-10-01T12:09:26,79.30845675
0xa00028tm_,0xa00028,2019-10-01T20:02:13,82.80524018
0xa00008tm_,0xa00008,2019-10-01T01:20:16,81.4554326
0xa00004tm_,0xa00004,2019-10-01T16:25:03,79.12445664
0xa00012tm_,0xa00012,2019-10-01T09:37:17,81.52524341
0xa00020tm_,0xa00020,2019-10-01T20:31:01,82
0xa00010tm_,0xa00010,2019-10-01T01:29:05,79.82972135
0xa00016tm_,0xa00016,2019-10-01T20:01:17,81.22380433
0xa00021tm_,0xa00021,2019-10-01T05:25:16,82
0xa00004tm_,0xa00004,2019-10-01T05:35:01,79.98376516
0xa00002tm_,0xa00002,2019-10-01T11:16:53,81.58223166
0xa00013tm_,0xa00013,2019-10-01T06:44:41,81.2622152
0xa00018tm_,0xa00018,2019-10-01T08:29:52,81.00479809
0xa00031tm_,0xa00031,2019-10-01T14:50:47,83.96683262
0xa00032tm_,0xa00032,2019-10-01T19:12:27,82.00598127
0xa00012tm_,0xa00012,2019-10-01T02:42:43,81.63557952
0xa00014tm_,0xa00014,2019-10-01T10:16:47,80.32220807
0xa00030tm_,0xa00030,2019-10-01T14:53:49,82.0385561
0xa00027tm_,0xa00027,2019-10-01T16:25:59,82.44886543
0xa00006tm_,0xa00006,2019-10-01T14:49:22,80.0790703
0xa00019tm_,0xa00019,2019-10-01T07:18:49,81.46109019
0xa00027tm_,0xa00027,2019-10-01T15:53:28,82.32361081
0xa00027tm_,0xa00027,2019-10-01T07:19:51,82.99626221
0xa00007tm_,0xa00007,2019-10-01T21:10:51,79.34144047
0xa00017tm_,0xa00017,2019-10-01T21:26:34,81.77954875
0xa00034tm_,0xa00034,2019-10-01T11:13:42,83.06842537
0xa00006tm_,0xa00006,2019-10-01T03:09:03,80.18785365
0xa00005tm_,0xa00005,2019-10-01T03:49:38,80.24295421
0xa00033tm_,0xa00033,2019-10-01T02:45:08,82.68532484
0xa00012tm_,0xa00012,2019-10-01T15:49:40,80.03475406
0xa00019tm_,0xa00019,2019-10-01T12:22:47,81.60188461
0xa00031tm_,0xa00031,2019-10-01T22:42:42,82.81976384
0xa00030tm_,0xa00030,2019-10-01T06:57:12,83.02783405
0xa00016tm_,0xa00016,2019-10-01T00:57:26,81.89299389
0xa00035tm_,0xa00035,2019-10-01T18:25:16,84.00350045
0xa00008tm_,0xa00008,2019-10-01T02:40:07,81.64799616
0xa00026tm_,0xa00026,2019-10-01T13:39:21,82.20701236
0xa00018tm_,0xa00018,2019-10-01T19:26:22,81.27971215
0xa00036tm_,0xa00036,2019-10-01T05:24:37,83.07598398
0xa00009tm_,0xa00009,2019-10-01T17:21:04,81.02741761
0xa00025tm_,0xa00025,2019-10-01T21:59:12,82.80942878
0xa00007tm_,0xa00007,2019-10-01T13:42:11,79.30825918
0xa00018tm_,0xa00018,2019-10-01T17:39:55,81.8136387
0xa00007tm_,0xa00007,2019-10-01T01:42:26,79.49709871
0xa00004tm_,0xa00004,2019-10-01T13:52:01,78.16937221
0xa00022tm_,0xa00022,2019-10-01T10:37:49,82
0xa00017tm_,0xa00017,2019-10-01T05:45:16,81.78022923
0xa00002tm_,0xa00002,2019-10-01T15:13:33,77.54342491
0xa00038tm_,0xa00038,2019-10-01T08:39:07,82.49793576
0xa00021tm_,0xa00021,2019-10-01T21:00:09,82
0xa00014tm_,0xa00014,2019-10-01T19:31:08,80.81320911
0xa00022tm_,0xa00022,2019-10-01T07:01:29,82
0xa00007tm_,0xa00007,2019-10-01T03:30:18,80.94976042
0xa00038tm_,0xa00038,2019-10-01T01:15:19,82.14200415
0xa00024tm_,0xa00024,2019-10-01T14:40:56,82.02902557
0xa00038tm_,0xa00038,2019-10-01T02:04:17,82.79378062
0xa00017tm_,0xa00017,2019-10-01T22:02:27,81.83120213
0xa00030tm_,0xa00030,2019-10-01T01:43:20,83.21781226
0xa00031tm_,0xa00031,2019-10-01T00:51:57,82.48853251
0xa00028tm_,0xa00028,2019-10-01T04:08:21,82.59511176
0xa00038tm_,0xa00038,2019-10-01T05:46:55,85.77920839
0xa00019tm_,0xa00019,2019-10-01T03:31:55,81.53805982
0xa00036tm_,0xa00036,2019-10-01T05:19:34,82.41916108
0xa00028tm_,0xa00028,2019-10-01T14:20:42,83.01500772
0xa00032tm_,0xa00032,2019-10-01T00:21:28,83.60266379
0xa00008tm_,0xa00008,2019-10-01T12:01:01,80.59837498
0xa00020tm_,0xa00020,2019-10-01T00:35:41,82
0xa00011tm_,0xa00011,2019-10-01T20:38:27,79.95898431
0xa00039tm_,0xa00039,2019-10-01T06:22:42,82.38049506
0xa00036tm_,0xa00036,2019-10-01T08:09:59,85.96220477
0xa00012tm_,0xa00012,2019-10-01T18:55:44,80.77496302
0xa00037tm_,0xa00037,2019-10-01T08:57:07,83.38967598
0xa00004tm_,0xa00004,2019-10-01T16:40:08,79.06384882
0xa00039tm_,0xa00039,2019-10-01T10:08:51,84.82832749
0xa00018tm_,0xa00018,2019-10-01T19:01:24,81.92345979
0xa00034tm_,0xa00034,2019-10-01T21:02:23,83.25271382
0xa00017tm_,0xa00017,2019-10-01T09:53:27,81.42502756
0xa00006tm_,0xa00006,2019-10-01T03:10:36,80.8249278
0xa00012tm_,0xa00012,2019-10-01T23:22:00,81.5250171
0xa00020tm_,0xa00020,2019-10-01T17:27:21,82
0xa00005tm_,0xa00005,2019-10-01T21:41:09,80.36017822
0xa00027tm_,0xa00027,2019-10-01T08:44:51,82.56141488
0xa00009tm_,0xa00009,2019-10-01T12:48:00,81.41569573
0xa00029tm_,0xa00029,2019-10-01T12:48:34,83.74565883
0xa00023tm_,0xa00023,2019-10-01T20:49:41,82
0xa00022tm_,0xa00022,2019-10-01T06:21:43,82
0xa00014tm_,0xa00014,2019-10-01T09:47:46,81.28103165
0xa00026tm_,0xa00026,2019-10-01T09:31:31,82.09573971
0xa00005tm_,0xa00005,2019-10-01T12:18:05,79.88368845
0xa00002tm_,0xa00002,2019-10-01T05:31:06,78.8254781
0xa00014tm_,0xa00014,2019-10-01T06:43:01,80.76958133
0xa00027tm_,0xa00027,2019-10-01T17:02:26,82.44853331
0xa00018tm_,0xa00018,2019-10-01T10:03:37,81.41545089
0xa00018tm_,0xa00018,2019-10-01T18:49:23,81.07493034
0xa00016tm_,0xa00016,2019-10-01T13:34:26,81.37886349
0xa00002tm_,0xa00002,2019-10-01T06:49:49,77.43739621
0xa00035tm_,0xa00035,2019-10-01T07:28:11,83.40681203
0xa00025tm_,0xa00025,2019-10-01T11:33:45,82.33953277
0xa00035tm_,0xa00035,2019-10-01T18:00:31,84.62350758
0xa00033tm_,0xa00033,2019-10-01T06:51:49,82.97790432
0xa00007tm_,0xa00007,2019-10-01T17:37:22,80.25595991
0xa00030tm_,0xa00030,2019-10-01T12:40:52,83.01465618
0xa00016tm_,0xa00016,2019-10-01T14:31:23,81.42510848
0xa00018tm_,0xa00018,2019-10-01T05:09:13,81.12356871
0xa00023tm_,0xa00023,2019-10-01T20:32:46,82
0xa00015tm_,0xa00015,2019-10-01T22:15:21,80.8861298
0xa00039tm_,0xa00039,2019-10-01T12:05:19,84.40073619
0xa00008tm_,0xa00008,2019-10-01T12:44:53,80.83276152
0xa00029tm_,0xa00029,2019-10-01T17:07:22,82.0737372
0xa00028tm_,0xa00028,2019-10-01T04:11:30,83.56155946
0xa00024tm_,0xa00024,2019-10-01T21:47:38,82.41152406
0xa00030tm_,0xa00030,2019-10-01T08:27:53,83.77266543
0xa00003tm_,0xa00003,2019-10-01T15:13:50,78.98330447
0xa00022tm_,0xa00022,2019-10-01T21:43:57,82
0xa00019tm_,0xa00019,2019-10-01T09:55:45,81.40725304
0xa00017tm_,0xa00017,2019-10-01T18:39:09,81.85592501
0xa00002tm_,0xa00002,2019-10-01T07:19:47,78.88081643
0xa00023tm_,0xa00023,2019-10-01T05:39:24,82
0xa00024tm_,0xa00024,2019-10-01T23:31:23,82.51185206
0xa00009tm_,0xa00009,2019-10-01T03:26:30,80.14488644
0xa00013tm_,0xa00013,2019-10-01T05:49:59,81.81884815
0xa00013tm_,0xa00013,2019-10-01T14:22:57,80.85200367
0xa00032tm_,0xa00032,2019-10-01T01:27:33,84.36462717
0xa00006tm_,0xa00006,2019-10-01T09:26:00,80.32647142
0xa00039tm_,0xa00039,2019-10-01T00:41:00,85.53328392
0xa00017tm_,0xa00017,2019-10-01T19:36:20,81.86256146
0xa00004tm_,0xa00004,2019-10-01T07:34:13,78.74578127
0xa00039tm_,0xa00039,2019-10-01T05:12:38,83.64438238
0xa00001tm_,0xa00001,2019-10-01T12:50:59,81.38767921
0xa00010tm_,0xa00010,2019-10-01T02:59:37,80.17845649
0xa00039tm_,0xa00039,2019-10-01T15:55:36,83.39912099
0xa00031tm_,0xa00031,2019-10-01T23:45:01,83.06891425
0xa00015tm_,0xa00015,2019-10-01T01:16:37,80.88326113
0xa00026tm_,0xa00026,2019-10-01T01:43:18,82.93051109
0xa00021tm_,0xa00021,2019-10-01T11:20:54,82
0xa00012tm_,0xa00012,2019-10-01T20:59:44,81.37319041
0xa00004tm_,0xa00004,2019-10-01T11:06:35,79.31827714
0xa00031tm_,0xa00031,2019-10-01T06:25:53,82.16666875
0xa00022tm_,0xa00022,2019-10-01T14:59:07,82
0xa00031tm_,0xa00031,2019-10-01T13:08:36,83.59068815
0xa00002tm_,0xa00002,2019-10-01T07:46:50,78.58170805
0xa00035tm_,0xa00035,2019-10-01T08:03:46,82.37161214
0xa00015tm_,0xa00015,2019-10-01T15:50:34,80.26961715
0xa00027tm_,0xa00027,2019-10-01T01:19:06,82.08813218
0xa00029tm_,0xa00029,2019-10-01T05:13:57,82.01389783
0xa00004tm_,0xa00004,2019-10-01T01:57:06,78.49455681
0xa00012tm_,0xa00012,2019-10-01T11:01:24,81.68385585
0xa00038tm_,0xa00038,2019-10-01T11:34:53,83.97219382
0xa00004tm_,0xa00004,2019-10-01T22:56:58,79.79116239
0xa00002tm_,0xa00002,2019-10-01T04:50:46,77.15963641
0xa00020tm_,0xa00020,2019-10-01T02:55:50,82
0xa00039tm_,0xa00039,2019-10-01T09:47:39,85.71835475
0xa00016tm_,0xa00016,2019-10-01T14:51:59,81.51829219
0xa00033tm_,0xa00033,2019-10-01T13:11:26,84.41829144
0xa00018tm_,0xa00018,2019-10-01T22:42:15,81.05153563
0xa00017tm_,0xa00017,2019-10-01T13:53:38,81.5145258
0xa00015tm_,0xa00015,2019-10-01T16:19:32,80.37854064
